theme_id,article_hash,client_id,created_at
stock_CL00015_IYH_a6f7ba0a57b55d41,572a3c6ed02ae7985ce2ae9f9fcbc784,CL00015,2026-03-29 02:09:44.552217
stock_CL00015_IYH_a6f7ba0a57b55d41,5ee21aa7a094fd3da023b9d5bc2b2160,CL00015,2026-03-29 02:09:45.698697
stock_CL00015_IYH_f98cc50613d45189,572a3c6ed02ae7985ce2ae9f9fcbc784,CL00015,2026-03-29 02:09:47.917951
stock_CL00015_IYH_f98cc50613d45189,5ee21aa7a094fd3da023b9d5bc2b2160,CL00015,2026-03-29 02:09:49.195726
stock_CL00015_IYH_e54876d554fc01e7,69adbd8aa87264661d8820161ffcbcee,CL00015,2026-03-29 02:09:50.979411
stock_CL00015_IYH_e54876d554fc01e7,5ee21aa7a094fd3da023b9d5bc2b2160,CL00015,2026-03-29 02:09:51.841505
stock_CL00015_SCHC_eea3db1bdd91f92f,b8391c013871766fc918ece275c47143,CL00015,2026-03-30 02:11:29.497958
stock_CL00015_SCHC_eea3db1bdd91f92f,54c6fdfb0283658dea88f70de0295848,CL00015,2026-03-30 02:11:31.906154
stock_CL00015_SCHC_df2c5bb1d93fc8f7,54c6fdfb0283658dea88f70de0295848,CL00015,2026-03-30 02:11:34.153677
stock_CL00015_SCHC_df2c5bb1d93fc8f7,603e11dafafab34ab5968a83538d7786,CL00015,2026-03-30 02:11:35.950762
stock_CL00015_SCHC_e24fc96d22b90afa,2b6fe5910099aeb64cee480c2f415c3c,CL00015,2026-03-30 02:11:37.976219
stock_CL00015_SCHC_e24fc96d22b90afa,603e11dafafab34ab5968a83538d7786,CL00015,2026-03-30 02:11:39.376142
stock_CL00015_SWSSX_162877245fce8e66,d52608f59c0ee6ee45a3685fca80c0f1,CL00015,2026-03-30 02:11:41.756611
stock_CL00005_VTI_af533d97b623d6b7,9eff0a165f9af93eb7c4c965610ba269,CL00005,2026-04-08 02:11:56.111021
stock_CL00005_VTI_af533d97b623d6b7,55a8559e3b11848106446aa36fb77d35,CL00005,2026-04-08 02:11:57.5253
stock_CL00005_VTI_af533d97b623d6b7,b8a3b398ead650ee3d97ef5ff9ffba25,CL00005,2026-04-08 02:11:58.665876
stock_CL00005_STIP_9439a6b9dcd02ca6,8509a3c0f9eab509cb0fef5bf8c73652,CL00005,2026-04-09 02:09:51.898815
stock_CL00005_STIP_9439a6b9dcd02ca6,59ba70bfca6577462905ebb08428ddaa,CL00005,2026-04-09 02:09:54.624788
stock_CL00005_STIP_9439a6b9dcd02ca6,bb46072194cedaf876ee1a7eec3b89eb,CL00005,2026-04-09 02:09:57.877164
stock_CL00005_STIP_9439a6b9dcd02ca6,ea9089aa5ee0cfcb2491e8a3b2c29a99,CL00005,2026-04-09 02:10:01.844476
stock_CL00005_STIP_9439a6b9dcd02ca6,e011191b6d31e09891ea510c941b1bef,CL00005,2026-04-09 02:10:05.527024
stock_CL00005_STIP_b5399a5b708a080d,914ffb21c37ec16ab32c372ebf759ddf,CL00005,2026-04-09 02:10:10.10179
stock_CL00005_STIP_b5399a5b708a080d,e38ac5d75719ab7fb9114c07064ba35d,CL00005,2026-04-09 02:10:13.991668
stock_CL00005_STIP_b5399a5b708a080d,59ba70bfca6577462905ebb08428ddaa,CL00005,2026-04-09 02:10:17.224992
stock_CL00005_STIP_86959ba21f1de652,8509a3c0f9eab509cb0fef5bf8c73652,CL00005,2026-04-09 02:10:21.935734
stock_CL00005_STIP_86959ba21f1de652,59ba70bfca6577462905ebb08428ddaa,CL00005,2026-04-09 02:10:25.509684
stock_CL00005_STIP_86959ba21f1de652,e011191b6d31e09891ea510c941b1bef,CL00005,2026-04-09 02:10:28.617004
stock_CL00005_BKNG_5f8a5a4411bf753f,b3d53a70b409d0de7ea9b6491754b53f,CL00005,2026-04-09 02:10:42.929703
stock_CL00005_BKNG_5f8a5a4411bf753f,fc8b106ce00e83672647b73d9d067122,CL00005,2026-04-09 02:10:45.719943
stock_CL00005_BKNG_5f8a5a4411bf753f,b3acc223847d0c48d72670a9da807bf9,CL00005,2026-04-09 02:10:49.54148
stock_CL00005_BKNG_1cbadaed4992a23f,8509a3c0f9eab509cb0fef5bf8c73652,CL00005,2026-04-09 02:10:52.781295
stock_CL00005_BKNG_1cbadaed4992a23f,59ba70bfca6577462905ebb08428ddaa,CL00005,2026-04-09 02:10:55.522923
stock_CL00005_BKNG_63de83757f4e5a9e,a9e721f6b4cc4aa1ef21a734f232c3d7,CL00005,2026-04-09 02:10:59.854939
stock_CL00005_BKNG_63de83757f4e5a9e,bf3bac0d66e4254628ab1c73e31168a6,CL00005,2026-04-09 02:11:03.159783
stock_CL00005_AMZN_d9fa68ebb231a45e,914ffb21c37ec16ab32c372ebf759ddf,CL00005,2026-04-09 02:11:08.530765
stock_CL00005_AMZN_d9fa68ebb231a45e,8509a3c0f9eab509cb0fef5bf8c73652,CL00005,2026-04-09 02:11:11.895198
stock_CL00005_AMZN_d9fa68ebb231a45e,e38ac5d75719ab7fb9114c07064ba35d,CL00005,2026-04-09 02:11:14.592672
stock_CL00005_AMZN_d9fa68ebb231a45e,59ba70bfca6577462905ebb08428ddaa,CL00005,2026-04-09 02:11:16.234358
stock_CL00005_AMZN_f07389a0d4e8fa4c,2e02abcb8f9522816c67ffaa94fd89bd,CL00005,2026-04-09 02:11:19.046818
stock_CL00005_AMZN_f07389a0d4e8fa4c,72c0a0b9fd50cebc6baad9e46a8e7140,CL00005,2026-04-09 02:11:21.493239
stock_CL00005_VTI_36d093d2ddb75f69,2ca6d10e5e3e44d8a8fd2885c8186a1d,CL00005,2026-04-09 02:11:30.840787
stock_CL00005_VTI_36d093d2ddb75f69,657df487b631cd4cb882e1a6e9a56ed1,CL00005,2026-04-09 02:11:32.823876
stock_CL00005_VTI_36d093d2ddb75f69,a9e721f6b4cc4aa1ef21a734f232c3d7,CL00005,2026-04-09 02:11:34.713303
stock_CL00005_VTI_36d093d2ddb75f69,92714a557664770704f0884528cbfd51,CL00005,2026-04-09 02:11:36.321575
stock_CL00005_VTI_36d093d2ddb75f69,a597dfd091e60093fe13b8f374571203,CL00005,2026-04-09 02:11:37.736002
stock_CL00005_VTI_36d093d2ddb75f69,ea9089aa5ee0cfcb2491e8a3b2c29a99,CL00005,2026-04-09 02:11:39.153863
stock_CL00005_VTI_67c6378ed8f8dc54,931c1fe7421cfc386076e0839e636890,CL00005,2026-04-09 02:11:41.743887
stock_CL00005_VTI_67c6378ed8f8dc54,fe85f1609714ec27f20122f929624b6d,CL00005,2026-04-09 02:11:43.413504
stock_CL00005_VTI_67c6378ed8f8dc54,794e95fed612ec11afae8ac132a52074,CL00005,2026-04-09 02:11:44.761388
stock_CL00005_VTI_eb6440eeabec07a9,843da4955671c6a5cbb5c6e8049b3809,CL00005,2026-04-09 02:11:46.93475
stock_CL00005_VTI_eb6440eeabec07a9,fb87061de011e62da862c7b909610ee0,CL00005,2026-04-09 02:11:48.868435
stock_CL00005_VTI_eb6440eeabec07a9,271500d0a741a4cd663ca860be7a404f,CL00005,2026-04-09 02:11:50.673346
stock_CL00005_STIP_a9c9de6818c835c6,6d29539cae66a91c8cdcb33e386a87c5,CL00005,2026-04-10 02:09:55.563355
stock_CL00005_STIP_a9c9de6818c835c6,e6d9b0b60eef871844d7a3f38bec6007,CL00005,2026-04-10 02:09:57.60258
stock_CL00005_STIP_a9c9de6818c835c6,5aeecf78f2078f915b1b569ac718111a,CL00005,2026-04-10 02:10:00.285099
stock_CL00005_STIP_a9c9de6818c835c6,dc8745b83717bfec15170c9c8e418096,CL00005,2026-04-10 02:10:03.227603
stock_CL00005_STIP_a9c9de6818c835c6,f188b61287d9abae7bb65ed307174f29,CL00005,2026-04-10 02:10:06.847111
stock_CL00005_STIP_a9c9de6818c835c6,dfaf2d5157356aa26d0b8c7241bfb0d8,CL00005,2026-04-10 02:10:10.075017
stock_CL00005_STIP_8ba2146ebde748c8,70eec5ea52994df69f5cf4b3cab4909c,CL00005,2026-04-10 02:10:15.094885
stock_CL00005_STIP_8ba2146ebde748c8,acb6fab875feeb7d9abb5f3d5fc82af3,CL00005,2026-04-10 02:10:19.786164
stock_CL00005_STIP_8ba2146ebde748c8,86db0e23c814874a1364b4e0fcd18d22,CL00005,2026-04-10 02:10:24.086461
stock_CL00005_AMZN_392c647593666bc7,40923ac51cd4825c9f30b1654e2ae9d8,CL00005,2026-04-10 02:10:39.393958
stock_CL00005_AMZN_392c647593666bc7,1e0160552b1f7ba990bf8c4ce3362950,CL00005,2026-04-10 02:10:42.70925
stock_CL00005_AMZN_7d04f6528ce113b7,a8db821468f987cf29c1795e30fd8474,CL00005,2026-04-10 02:10:47.014515
stock_CL00005_AMZN_7d04f6528ce113b7,087e235c1037f9491926fa041d619c1b,CL00005,2026-04-10 02:10:49.664511
stock_CL00005_AMZN_3e806de9be38e4ce,087e235c1037f9491926fa041d619c1b,CL00005,2026-04-10 02:10:53.359818
stock_CL00005_AMZN_3e806de9be38e4ce,508a20a993a3248258360aeea5b97be9,CL00005,2026-04-10 02:10:56.211339
stock_CL00005_VTI_fd1bec66b303969c,0bf2904621d8b6315a9e19e12b81ea0b,CL00005,2026-04-10 02:11:05.17157
stock_CL00005_VTI_fd1bec66b303969c,d7747a4d7944cd88b34381d70d51bd79,CL00005,2026-04-10 02:11:07.625756
stock_CL00005_VTI_fd1bec66b303969c,3e6bfca1301d800cd7b77bd6515adcf4,CL00005,2026-04-10 02:11:11.057569
stock_CL00005_VTI_fd1bec66b303969c,f014ec0d83a25299c5f8c0f2f85154a6,CL00005,2026-04-10 02:11:14.375202
stock_CL00005_VTI_fd1bec66b303969c,648bd2c46ef051b416462746f29efaf8,CL00005,2026-04-10 02:11:18.552112
stock_CL00005_VTI_fd1bec66b303969c,70eec5ea52994df69f5cf4b3cab4909c,CL00005,2026-04-10 02:11:21.024383
stock_CL00005_VTI_fd1bec66b303969c,e6d9b0b60eef871844d7a3f38bec6007,CL00005,2026-04-10 02:11:24.527241
stock_CL00005_VTI_fd1bec66b303969c,4d472ca569e24ce0d137417e2f91908b,CL00005,2026-04-10 02:11:26.172396
stock_CL00005_VTI_fd1bec66b303969c,5aeecf78f2078f915b1b569ac718111a,CL00005,2026-04-10 02:11:27.209845
stock_CL00005_VTI_fd1bec66b303969c,dc8745b83717bfec15170c9c8e418096,CL00005,2026-04-10 02:11:27.82239
stock_CL00005_VTI_fd1bec66b303969c,86db0e23c814874a1364b4e0fcd18d22,CL00005,2026-04-10 02:11:28.590981
stock_CL00005_VTI_fd1bec66b303969c,f188b61287d9abae7bb65ed307174f29,CL00005,2026-04-10 02:11:29.501145
stock_CL00005_VTI_fd1bec66b303969c,dfaf2d5157356aa26d0b8c7241bfb0d8,CL00005,2026-04-10 02:11:30.606779
stock_CL00005_VTI_fd1bec66b303969c,bed64c57ed29f2f9f027ed15e0c233ba,CL00005,2026-04-10 02:11:32.206013
stock_CL00005_VTI_fd1bec66b303969c,7d805046514a79a545a1384f855840bb,CL00005,2026-04-10 02:11:34.169593
stock_CL00005_VTI_8ac774922bf1cfbc,2abf0b1ed2e5defbd29950821da3226d,CL00005,2026-04-10 02:11:36.620506
stock_CL00005_VTI_8ac774922bf1cfbc,d1a8f390028efe1fedd98ff5457e76bb,CL00005,2026-04-10 02:11:37.887503
stock_CL00005_VTI_8ac774922bf1cfbc,087e235c1037f9491926fa041d619c1b,CL00005,2026-04-10 02:11:39.724994
stock_CL00005_VTI_8ac774922bf1cfbc,508a20a993a3248258360aeea5b97be9,CL00005,2026-04-10 02:11:41.272157
stock_CL00005_VTI_764b9afe881900d1,d8da063a1e4ab55caf6342695d2310d4,CL00005,2026-04-10 02:11:43.755734
stock_CL00005_VTI_764b9afe881900d1,40923ac51cd4825c9f30b1654e2ae9d8,CL00005,2026-04-10 02:11:46.851238
stock_CL00005_VTI_764b9afe881900d1,ab57d0ad212f1d9cce5ad2ffad124fae,CL00005,2026-04-10 02:11:49.135766
stock_CL00005_VTI_764b9afe881900d1,1e0160552b1f7ba990bf8c4ce3362950,CL00005,2026-04-10 02:11:51.902482
stock_CL00015_SWSSX_162877245fce8e66,603e11dafafab34ab5968a83538d7786,CL00015,2026-03-30 02:11:43.302185
stock_CL00015_SWSSX_de27fe1c58468bbb,603e11dafafab34ab5968a83538d7786,CL00015,2026-03-30 02:11:45.530644
stock_CL00015_SWSSX_de27fe1c58468bbb,59e5042e83bee49f40e0568b0aea5569,CL00015,2026-03-30 02:11:46.856947
stock_CL00015_SWSSX_3dd1a51195fefead,d52608f59c0ee6ee45a3685fca80c0f1,CL00015,2026-03-30 02:11:50.423564
stock_CL00015_SWSSX_3dd1a51195fefead,59e5042e83bee49f40e0568b0aea5569,CL00015,2026-03-30 02:11:52.342662
stock_CL00015_IYH_d1e211a3dbcfe30b,21493c23945e6f723c6b6b42256480cc,CL00015,2026-03-30 02:11:55.138628
stock_CL00015_IYH_d1e211a3dbcfe30b,90b56feb1ac04078d6a38c81a4879433,CL00015,2026-03-30 02:11:56.564404
stock_CL00015_IYH_6d2f77721d232899,2e238e1b4a6556e60b7b95d78e9ace3d,CL00015,2026-03-30 02:11:58.692799
stock_CL00015_IYH_6d2f77721d232899,90b56feb1ac04078d6a38c81a4879433,CL00015,2026-03-30 02:11:59.963073
stock_CL00015_IYH_95d31b20f376e0f8,2e238e1b4a6556e60b7b95d78e9ace3d,CL00015,2026-03-30 02:12:02.007385
stock_CL00015_IYH_95d31b20f376e0f8,60ea845d09505db095597bb39e75dba0,CL00015,2026-03-30 02:12:02.798551
stock_CL00015_SCHC_c9f9b725817bceea,1757abd87a760d442fbd6f74f3ef3abd,CL00015,2026-03-31 02:13:28.700704
stock_CL00015_SCHC_c9f9b725817bceea,e403b1bf28d0d6280ae9e63a587e8bc7,CL00015,2026-03-31 02:13:29.331057
stock_CL00015_SCHC_c9f9b725817bceea,b8391c013871766fc918ece275c47143,CL00015,2026-03-31 02:13:30.19656
stock_CL00015_SCHC_f123989bf51f2cfa,c48c5265e31e5b2cbd246685a2d50b94,CL00015,2026-03-31 02:13:31.548465
stock_CL00015_SCHC_f123989bf51f2cfa,3fe987e8f9baf8d01b238df20f5bebda,CL00015,2026-03-31 02:13:32.386652
stock_CL00015_SCHC_759071913d803d2b,4ab8825f440d8e8f69760a29c606f35b,CL00015,2026-03-31 02:13:34.693295
stock_CL00015_SCHC_759071913d803d2b,67f5eaf000b03ce08362673c79dc42b3,CL00015,2026-03-31 02:13:36.056731
stock_CL00015_CAT_87bd686d8e3c112c,ade8895bf234d30770ce8426ed943cb8,CL00015,2026-03-31 02:13:38.035826
stock_CL00015_CAT_87bd686d8e3c112c,1757abd87a760d442fbd6f74f3ef3abd,CL00015,2026-03-31 02:13:39.062631
stock_CL00015_CAT_87bd686d8e3c112c,a090107c0dc2399c45b6a726953b3fe8,CL00015,2026-03-31 02:13:40.243611
stock_CL00015_CAT_b661f2db9a02f591,e513de536d57f32faeaa5f60195232c8,CL00015,2026-03-31 02:13:41.919572
stock_CL00015_CAT_b661f2db9a02f591,15a1b2ac7629e03bb8236348fa1afaa1,CL00015,2026-03-31 02:13:43.025079
stock_CL00015_IYH_acab7c796735b1dc,bfa725a2a9651367e0952f0c78f31d5d,CL00015,2026-03-31 02:13:45.517858
stock_CL00015_IYH_acab7c796735b1dc,add2113f1a05288021aab20b2f0d2e4d,CL00015,2026-03-31 02:13:47.080781
stock_CL00015_IYH_acab7c796735b1dc,7b8c3f4693e25f2bf48fb8ce8e95199f,CL00015,2026-03-31 02:13:48.781588
stock_CL00015_IYH_acab7c796735b1dc,965adfb4d5956526750eae9ef19236fe,CL00015,2026-03-31 02:13:50.211439
stock_CL00015_IYH_beb5a28c02a7f531,bfa725a2a9651367e0952f0c78f31d5d,CL00015,2026-03-31 02:13:51.923818
stock_CL00015_IYH_beb5a28c02a7f531,add2113f1a05288021aab20b2f0d2e4d,CL00015,2026-03-31 02:13:52.596828
stock_CL00015_IYH_beb5a28c02a7f531,965adfb4d5956526750eae9ef19236fe,CL00015,2026-03-31 02:13:53.386845
stock_CL00015_IYH_d5672b05787345f7,7b8c3f4693e25f2bf48fb8ce8e95199f,CL00015,2026-03-31 02:13:54.995262
stock_CL00015_IYH_d5672b05787345f7,965adfb4d5956526750eae9ef19236fe,CL00015,2026-03-31 02:13:56.021531
stock_CL00015_SCHC_946f283621020db4,6106bd570881a7246824958aec56bc35,CL00015,2026-04-01 02:12:30.166586
stock_CL00015_SCHC_946f283621020db4,0986bde60ae1d7bd9384095dd6e88621,CL00015,2026-04-01 02:12:31.574648
stock_CL00015_SCHC_946f283621020db4,d71bc9457d8b5c6b5dce29a364412c9b,CL00015,2026-04-01 02:12:33.509852
stock_CL00015_SCHC_946f283621020db4,683db1ca8f0afc4a192cdf343fe73c57,CL00015,2026-04-01 02:12:34.814588
stock_CL00015_CAT_c353d27399e47e82,15f5b337ef4af4e721862dc0c590a50a,CL00015,2026-04-01 02:12:43.97902
stock_CL00015_CAT_c353d27399e47e82,683db1ca8f0afc4a192cdf343fe73c57,CL00015,2026-04-01 02:12:44.954012
stock_CL00015_CAT_c353d27399e47e82,e2e53cdbba70540d035b0d6b442c7c8e,CL00015,2026-04-01 02:12:45.703986
stock_CL00015_CAT_978661d7bb7f77ae,15f5b337ef4af4e721862dc0c590a50a,CL00015,2026-04-01 02:12:47.003562
stock_CL00015_CAT_978661d7bb7f77ae,3ba50b8dd0a429de3bb34e7b55d78777,CL00015,2026-04-01 02:12:47.615313
stock_CL00015_CAT_c9ca4308111754fe,0986bde60ae1d7bd9384095dd6e88621,CL00015,2026-04-01 02:12:48.801429
stock_CL00015_CAT_c9ca4308111754fe,d71bc9457d8b5c6b5dce29a364412c9b,CL00015,2026-04-01 02:12:49.342906
stock_CL00015_NKE_ef77704c9d9880bb,258b2d5074bb00bbe219999a49ad4fda,CL00015,2026-04-01 02:12:50.765719
stock_CL00015_NKE_ef77704c9d9880bb,6d47d146127d5c54e9d1d959a62255b0,CL00015,2026-04-01 02:12:51.580465
stock_CL00015_NKE_92fa3b94f291eae0,258b2d5074bb00bbe219999a49ad4fda,CL00015,2026-04-01 02:12:52.804187
stock_CL00015_NKE_92fa3b94f291eae0,6d47d146127d5c54e9d1d959a62255b0,CL00015,2026-04-01 02:12:53.411935
stock_CL00015_NKE_7dc176ff11acc66c,258b2d5074bb00bbe219999a49ad4fda,CL00015,2026-04-01 02:12:54.729615
stock_CL00015_NKE_7dc176ff11acc66c,6d47d146127d5c54e9d1d959a62255b0,CL00015,2026-04-01 02:12:55.625902
stock_CL00015_SWSSX_aebb8bfa87f0507a,6c759fce6e0439154bdffdddfef9e20a,CL00015,2026-04-01 02:12:57.120661
stock_CL00015_SWSSX_aebb8bfa87f0507a,683db1ca8f0afc4a192cdf343fe73c57,CL00015,2026-04-01 02:12:57.727524
stock_CL00015_SWSSX_b3f91421d6287782,2b12c1522fee8f70e77d8e7fc3939581,CL00015,2026-04-01 02:12:59.746001
stock_CL00015_SWSSX_b3f91421d6287782,d71bc9457d8b5c6b5dce29a364412c9b,CL00015,2026-04-01 02:13:01.109629
stock_CL00015_SWSSX_6189558794210168,2b12c1522fee8f70e77d8e7fc3939581,CL00015,2026-04-01 02:13:02.942539
stock_CL00015_SWSSX_6189558794210168,6c759fce6e0439154bdffdddfef9e20a,CL00015,2026-04-01 02:13:03.983914
stock_CL00015_IYH_c062c552bbdc9a27,c2ffe984e9b34d224ff028b3f26ec804,CL00015,2026-04-01 02:13:06.440597
stock_CL00015_IYH_c062c552bbdc9a27,664e0a128e9cde4abcdf2d5ab7b1eaa9,CL00015,2026-04-01 02:13:07.326792
stock_CL00015_IYH_3f4fdb6568d47c45,16068f8ad15521b852b230e029f95b44,CL00015,2026-04-01 02:13:08.993917
stock_CL00015_IYH_3f4fdb6568d47c45,48ad782b2569b6510d62ddaafa47f559,CL00015,2026-04-01 02:13:10.557767
stock_CL00015_IYH_07e85c34a574148b,23f08eb3fb8602a374f4daadbdd0bc22,CL00015,2026-04-01 02:13:12.008931
stock_CL00015_IYH_07e85c34a574148b,27291e87d3da6f20236a6f38e2af036d,CL00015,2026-04-01 02:13:12.541399
stock_CL00015_CAT_1b8d5265b40cd8e6,15f5b337ef4af4e721862dc0c590a50a,CL00015,2026-04-02 02:12:07.071926
stock_CL00015_CAT_1b8d5265b40cd8e6,bf847ab6ee1efeb429d2e4332f5ff324,CL00015,2026-04-02 02:12:09.311198
stock_CL00015_CAT_1b8d5265b40cd8e6,74ca5cfaca3dd98aa6b100c3ac8b2fa8,CL00015,2026-04-02 02:12:11.76349
stock_CL00015_CAT_0e646beb9c1f1ba7,68adec38adb4ca192b8e093161b7375f,CL00015,2026-04-02 02:12:14.005405
stock_CL00015_CAT_0e646beb9c1f1ba7,5778a87df49820d9ceab8a623debceb5,CL00015,2026-04-02 02:12:15.601849
stock_CL00015_CAT_0e646beb9c1f1ba7,2714f6c75ab1189fe591a3a07bc25ddd,CL00015,2026-04-02 02:12:16.560098
stock_CL00015_CAT_0e646beb9c1f1ba7,80d93bfc8c54fd7fdd737920a0aee5c4,CL00015,2026-04-02 02:12:17.935339
stock_CL00015_CAT_9d5320e142c8985e,ec7cc9533f773b453b38e2de698dcf59,CL00015,2026-04-02 02:12:19.521427
stock_CL00015_CAT_9d5320e142c8985e,cabfd3928a1cdce5a758ed12bd8912af,CL00015,2026-04-02 02:12:20.643193
stock_CL00015_SWSSX_a6a5e98d4a8938f1,8a9568271729ef18e38086fd8136a637,CL00015,2026-04-02 02:12:22.952906
stock_CL00015_SWSSX_a6a5e98d4a8938f1,335a8b6857b14ea486075303a7c5b425,CL00015,2026-04-02 02:12:23.724729
stock_CL00015_SWSSX_5946558847de0c74,d25fcb8ab21f16f8e91719c6f35da9da,CL00015,2026-04-02 02:12:25.304327
stock_CL00015_SWSSX_5946558847de0c74,39223a75326db7c5d5525cf42a7c06bc,CL00015,2026-04-02 02:12:26.75453
stock_CL00015_SWSSX_de094cb7e94b97a2,88bd05c9ca010e28757cc8cb00bb0f2b,CL00015,2026-04-02 02:12:28.827053
stock_CL00015_SWSSX_de094cb7e94b97a2,512cb0ec4a65b12f77fdd4a6269f05bb,CL00015,2026-04-02 02:12:29.538207
stock_CL00015_SCHC_636ead0ec023eb93,05ccc61d8aef7976e1ec89a39964a009,CL00015,2026-04-03 02:12:07.647605
stock_CL00015_SCHC_636ead0ec023eb93,69040bc98ce7b296ae26e6543186f152,CL00015,2026-04-03 02:12:09.367988
stock_CL00023_AVGO_a20c90dcb3f55786,e227df9ff30b3d37c6d5530e2b380a2b,CL00023,2026-03-29 02:11:50.209909
stock_CL00023_AVGO_a20c90dcb3f55786,765e82a5832f549969e0b7d2f95bb680,CL00023,2026-03-29 02:11:51.997062
stock_CL00023_AVGO_44230ed0b3f85788,23f146644958a24eebc21d4a6e7fc9e6,CL00023,2026-03-29 02:11:54.443563
stock_CL00023_AVGO_44230ed0b3f85788,40dbd432fe497018b635976305d62fc2,CL00023,2026-03-29 02:11:56.953925
stock_CL00033_BUC_7163ec14d5703658,ae70aa789f4460b0678fb86fc7472b9a,CL00033,2026-03-29 02:12:12.795966
stock_CL00033_BUC_7163ec14d5703658,2add0c3fc93249f50946664588bdc955,CL00033,2026-03-29 02:12:13.389409
stock_CL00033_BUC_96471667dcece259,dc5c5028f54fb656313307877d01fcf7,CL00033,2026-03-29 02:12:14.937886
stock_CL00033_BUC_96471667dcece259,a0ecf202c1b714c6330d9a12a29d8aa2,CL00033,2026-03-29 02:12:16.125411
stock_CL00033_BUC_1d5b6dd61dda6470,ae70aa789f4460b0678fb86fc7472b9a,CL00033,2026-03-29 02:12:17.683432
stock_CL00033_BUC_1d5b6dd61dda6470,2add0c3fc93249f50946664588bdc955,CL00033,2026-03-29 02:12:18.581445
stock_CL00009_VGIT_b4ff8fc4963ca14d,b8391c013871766fc918ece275c47143,CL00009,2026-03-30 02:09:54.607741
stock_CL00009_VGIT_b4ff8fc4963ca14d,54c6fdfb0283658dea88f70de0295848,CL00009,2026-03-30 02:09:55.494512
stock_CL00009_VGIT_b4ff8fc4963ca14d,603e11dafafab34ab5968a83538d7786,CL00009,2026-03-30 02:09:56.332854
stock_CL00009_VGIT_7ebef7c955c162f0,cd1ba49a86b4385738c79b726569c9c2,CL00009,2026-03-30 02:09:58.322923
stock_CL00009_VGIT_7ebef7c955c162f0,eecd1896a0f4837dba5d0141c9646f44,CL00009,2026-03-30 02:09:59.168837
stock_CL00009_VGIT_7ebef7c955c162f0,94a0340dfb4e7ee2ef9fbe6c9f9a41d9,CL00009,2026-03-30 02:10:00.09742
stock_CL00009_VGIT_7f0e2a615724c04d,1413feff2327c9ef7f5a16a5160db712,CL00009,2026-03-30 02:10:01.759469
stock_CL00009_VGIT_7f0e2a615724c04d,544c3bb91a664eecb159a46bf5f82193,CL00009,2026-03-30 02:10:03.54867
stock_CL00009_VGIT_7f0e2a615724c04d,603e11dafafab34ab5968a83538d7786,CL00009,2026-03-30 02:10:05.170365
stock_CL00009_TLT_a354433e590175a7,1413feff2327c9ef7f5a16a5160db712,CL00009,2026-03-30 02:10:16.698662
stock_CL00009_TLT_a354433e590175a7,544c3bb91a664eecb159a46bf5f82193,CL00009,2026-03-30 02:10:19.216113
stock_CL00009_TLT_a354433e590175a7,54c6fdfb0283658dea88f70de0295848,CL00009,2026-03-30 02:10:22.700927
stock_CL00009_TLT_a369270eaf5861b1,b8391c013871766fc918ece275c47143,CL00009,2026-03-30 02:10:27.632867
stock_CL00009_TLT_a369270eaf5861b1,54c6fdfb0283658dea88f70de0295848,CL00009,2026-03-30 02:10:30.04366
stock_CL00009_TLT_a369270eaf5861b1,603e11dafafab34ab5968a83538d7786,CL00009,2026-03-30 02:10:33.25803
stock_CL00009_TLT_a024c672c0fe22df,1413feff2327c9ef7f5a16a5160db712,CL00009,2026-03-30 02:10:37.463995
stock_CL00009_TLT_a024c672c0fe22df,603e11dafafab34ab5968a83538d7786,CL00009,2026-03-30 02:10:38.933059
stock_CL00009_VTTSX_e0790ab264965321,b8391c013871766fc918ece275c47143,CL00009,2026-03-30 02:10:48.595456
stock_CL00009_VTTSX_e0790ab264965321,d52608f59c0ee6ee45a3685fca80c0f1,CL00009,2026-03-30 02:10:51.156142
stock_CL00009_VTTSX_e0790ab264965321,1413feff2327c9ef7f5a16a5160db712,CL00009,2026-03-30 02:10:54.970823
stock_CL00009_VTTSX_e0790ab264965321,544c3bb91a664eecb159a46bf5f82193,CL00009,2026-03-30 02:10:58.58327
stock_CL00009_VTTSX_e0790ab264965321,714e4a5df4b69581ecbf046edb67a19d,CL00009,2026-03-30 02:11:02.664071
stock_CL00009_VTTSX_756d14dbf4a65772,db38765c55ba95b5ef209b98207e66a0,CL00009,2026-03-30 02:11:06.660768
stock_CL00009_VTTSX_756d14dbf4a65772,c486af721042aeb8f9b97ee076474d68,CL00009,2026-03-30 02:11:09.56328
stock_CL00009_VTTSX_756d14dbf4a65772,e344e0a9064f087bd06903ba84a92a2a,CL00009,2026-03-30 02:11:12.138605
stock_CL00009_VTTSX_756d14dbf4a65772,896685feb66e204eb7cc16f94b1f1cac,CL00009,2026-03-30 02:11:15.388486
stock_CL00009_VTTSX_756d14dbf4a65772,0648771462e7fd477e734c9432ec5c62,CL00009,2026-03-30 02:11:18.575908
stock_CL00009_VTTSX_756d14dbf4a65772,531cc3ac481bdbdbeb280c6723e56767,CL00009,2026-03-30 02:11:21.927142
stock_CL00009_VTTSX_756d14dbf4a65772,1285ab11721f9ac4781fc7a2ce23f07d,CL00009,2026-03-30 02:11:24.547163
stock_CL00009_VTTSX_fd73260c0ab536d5,54c6fdfb0283658dea88f70de0295848,CL00009,2026-03-30 02:11:27.410643
